,State,County,Latitude,Longitude,TotalVets,VeteranPopulationPct,MaleVetsPct,FemaleVetsPct,WhiteVetsPct,BlackVetsPct,HispanicVetsPct,OtherRaceVetsPct,LessThanHSVetsPct,HighSchOnlyVetsPct,SomeCollegeVetsPct,CollegeDegreeVetsPct,EmployeedVetsPct,UnemployeedVetsPct
694,IL,St. Clair,39.739318,-89.504139,12233.0,12.49663564,86.97578023,13.02421977,72.5130039,21.10289337,2.726755527,4.799252276,4.155262503,21.8337895,41.09231152,32.91863648,80.27429621,3.694923567
695,IL,Saline,39.739318,-89.504139,431.0,8.644536653,95.63076923,4.369230769,95.93846154,1.723076923,0.184615385,2.153846154,10.38961039,32.34384663,39.64131107,17.62523191,59.77808599,12.99303944
696,IL,Sangamon,39.739318,-89.504139,4999.0,8.288368617,92.72267046,7.277329537,90.38126879,6.668248695,0.965037178,2.412592944,5.496963886,26.901566,37.59188239,30.00958773,78.77403089,4.74094819
697,IL,Schuyler,39.739318,-89.504139,62.0,8.744910604,93.11740891,6.882591093,85.02024292,11.94331984,0.0,3.036437247,7.933194155,35.49060543,37.16075157,19.41544885,31.63265306,0.0
698,IL,Scott,39.739318,-89.504139,99.0,9.311844462,99.45054945,0.54945055,95.6043956,0.824175824,0.0,3.571428571,4.945054945,56.04395604,29.12087912,9.89010989,72.26277372,8.080808081
699,IL,Shelby,39.739318,-89.504139,421.0,8.782085014,93.94141145,6.058588549,98.40213049,0.0,1.398135819,0.199733688,8.550434202,51.70340681,25.51770207,14.22845691,77.53222836,8.076009501
700,IL,Stark,39.739318,-89.504139,158.0,9.088779574,91.75257732,8.24742268,97.93814433,0.0,0.0,2.06185567,6.958762887,47.68041237,36.08247423,9.278350516,81.86528497,0.0
701,IL,Stephenson,39.739318,-89.504139,971.0,9.039403983,87.93481667,12.06518333,91.28799749,7.458476967,0.250705108,1.002820433,5.681084571,40.21949645,36.44286637,17.65655261,72.8432108,5.561277034
702,IL,Tazewell,39.739318,-89.504139,3307.0,8.498475981,94.20190214,5.798097857,97.84576601,0.469806348,0.836484474,0.951071388,6.191413031,36.25737762,37.287351,20.26385835,78.2907197,5.503477472
703,IL,Union,39.739318,-89.504139,375.0,9.021601017,96.52029826,3.47970174,93.95194698,0.0,2.071251036,3.976801988,4.75,39.91666667,34.08333333,21.25,69.83240223,9.066666667
704,IL,Vermilion,39.739318,-89.504139,1313.0,8.760680146,92.91232136,7.08767864,88.74082657,9.289300888,0.830436462,1.429123214,8.326893354,42.23338485,36.41808346,13.02163833,58.66845398,3.808073115
705,IL,Wabash,39.739318,-89.504139,314.0,10.40089087,97.96573876,2.034261242,98.39400428,0.535331906,0.0,1.070663812,7.815845824,42.93361884,39.40042827,9.850107066,66.66666667,6.369426752
706,IL,Warren,39.739318,-89.504139,338.0,7.217033993,96.06625259,3.933747412,95.65217391,0.621118012,2.795031056,0.931677019,9.935897436,35.14957265,35.04273504,19.87179487,84.07960199,17.15976331
707,IL,Washington,39.739318,-89.504139,391.0,9.047186933,94.48345035,5.516549649,99.19759278,0.0,0.802407222,0.200601805,6.042296073,37.96576032,40.48338369,15.50855992,90.0921659,3.836317136
708,IL,Wayne,39.739318,-89.504139,302.0,8.132649033,98.73786408,1.262135922,94.46601942,0.097087379,0.0,5.436893204,11.07660455,40.0621118,37.47412008,11.38716356,82.06521739,0.331125828
709,IL,White,39.739318,-89.504139,298.0,9.187051683,93.79379379,6.206206206,99.1991992,0.0,0.500500501,0.3003003,6.08875129,39.21568627,46.64602683,8.049535604,73.21867322,12.41610738
710,IL,Whiteside,39.739318,-89.504139,1489.0,9.106367334,96.18975524,3.810244764,86.0459248,2.725208176,9.66439566,3.734544537,7.990809293,38.19249426,37.96272658,15.85396987,80.83604777,2.014775017
711,IL,Will,39.739318,-89.504139,12330.0,5.827164811,93.32510919,6.674890808,76.8512653,13.77988197,6.558196913,4.927816491,5.91229312,31.74908147,37.16924529,25.16938012,83.22645967,2.611516626
712,IL,Williamson,39.739318,-89.504139,1616.0,10.12537268,92.29898075,7.701019253,93.35598339,4.152510381,1.377878445,1.755379388,5.831408776,28.48344881,42.01308699,23.67205543,66.14817847,6.559405941
713,IL,Winnebago,39.739318,-89.504139,6029.0,7.654392444,93.74062294,6.259377063,86.22096861,7.501650363,3.864850267,3.324731441,6.719006756,32.3656503,41.40953077,19.50581218,79.89663398,5.755515011
714,IL,Woodford,39.739318,-89.504139,859.0,8.325365387,92.53486464,7.465135357,97.00574241,1.148482363,0.902378999,0.984413454,5.470368836,46.20803978,26.19146291,22.13012847,83.80487805,3.376018626
715,IN,Indiana,39.7662195,-86.441277,148766.0,7.479824378,92.78940871,7.210591295,86.82786519,8.356668155,2.755785547,3.184480811,7.273394437,37.63344794,34.96834475,20.12481287,77.87654166,3.847653362
716,IN,Adams,39.7662195,-86.441277,415.0,5.887923581,98.11188811,1.888111888,98.04195804,0.0,1.958041958,0.0,12.71186441,47.38700565,27.75423729,12.14689266,77.13754647,0.0
717,IN,Allen,39.7662195,-86.441277,8072.0,7.257892202,92.27084477,7.729155232,84.73130083,9.839828352,2.330223043,4.101591737,5.730745907,31.00869214,39.92318577,23.33737619,79.71558365,4.385530228
718,IN,Bartholomew,39.7662195,-86.441277,1514.0,6.074721628,92.98844538,7.011554622,94.74789916,1.234243698,2.521008403,2.389705882,6.244995997,36.37576728,29.51694689,27.86228983,86.16960729,1.122853369
719,IN,Benton,39.7662195,-86.441277,133.0,6.537753223,93.89671362,6.103286385,94.36619718,1.17370892,0.469483568,4.460093897,8.293838863,45.73459716,36.72985782,9.241706161,78.69822485,5.263157895
720,IN,Blackford,39.7662195,-86.441277,364.0,10.00849077,94.27359491,5.72640509,96.28844115,0.0,0.424178155,3.2873807,13.67974549,60.65747614,18.45174973,7.211028632,71.65354331,1.373626374
721,IN,Boone,39.7662195,-86.441277,1456.0,6.72351045,87.38014228,12.61985772,90.65883081,2.474481905,4.670584596,4.237550263,5.398618958,24.57627119,33.67859385,36.34651601,79.56284153,2.953296703
722,IN,Brown,39.7662195,-86.441277,491.0,11.5875323,86.75958188,13.24041812,97.77003484,0.348432056,0.209059233,1.672473868,4.181184669,20.6271777,45.43554007,29.75609756,70.74927954,10.18329939
723,IN,Carroll,39.7662195,-86.441277,606.0,9.857619292,94.33962264,5.660377359,98.56864021,0.0,0.780741705,0.975927131,8.472314877,40.62708472,36.95797198,13.94262842,79.73684211,0.0
724,IN,Cass,39.7662195,-86.441277,878.0,8.700588296,92.36852511,7.631474891,92.9221036,0.355871886,2.92605773,6.287069988,8.031809145,45.20874751,34.75149105,12.00795229,74.78705281,6.264236902
725,IN,Clark,39.7662195,-86.441277,3679.0,8.798569302,91.17535665,8.824643353,89.62252241,6.312334301,2.97942179,3.168791819,8.578022823,33.04269778,37.70996282,20.66931658,79.92613513,3.859744496
726,IN,Clay,39.7662195,-86.441277,635.0,8.767231975,94.11764706,5.882352941,95.36199095,3.959276018,0.452488688,0.226244344,4.815864023,44.7592068,39.88668555,10.53824363,74.70588235,1.732283465
727,IN,Clinton,39.7662195,-86.441277,525.0,7.227144837,97.21092388,2.789076119,97.85008716,0.290528762,1.104009297,1.685066822,3.893085416,46.949448,39.45380593,9.703660662,76.75438596,1.523809524
728,IN,Crawford,39.7662195,-86.441277,139.0,10.20759121,98.43561974,1.564380265,98.91696751,0.0,0.0,1.083032491,8.423586041,47.89410349,28.76052948,14.92178099,47.11864407,0.0
729,IN,Daviess,39.7662195,-86.441277,499.0,7.945322512,95.64516129,4.35483871,95.21505376,1.505376344,0.59139785,2.688172043,13.62162162,48.16216216,28.0,10.21621622,63.97435897,3.206412826
730,IN,Dearborn,39.7662195,-86.441277,1208.0,8.722406976,94.23596518,5.764034824,97.47823476,0.0,1.53107175,1.711197839,7.323688969,38.42676311,38.51717902,15.7323689,84.95077356,2.566225166
731,IN,Decatur,39.7662195,-86.441277,470.0,6.307157058,97.39952719,2.600472813,97.08431836,1.024428684,0.0,1.891252955,6.88,51.6,30.32,11.2,83.18584071,5.744680851
732,IN,DeKalb,39.7662195,-86.441277,781.0,6.923432445,96.75122385,3.248776146,93.81397419,1.379617268,3.337783712,2.803738318,10.77283372,52.36533958,26.74473068,10.11709602,75.898931,3.585147247
733,IN,Delaware,39.7662195,-86.441277,2663.0,6.941804592,95.00076911,4.999230888,92.64728503,5.353022612,1.66128288,0.815259191,6.940711463,39.74703557,32.55335968,20.75889328,78.92708951,7.172361998
734,IN,Dubois,39.7662195,-86.441277,623.0,5.921525715,95.4593453,4.540654699,96.72650475,0.897571278,2.37592397,2.37592397,7.550158395,37.17001056,41.60506864,13.67476241,79.26208651,0.481540931
735,IN,Elkhart,39.7662195,-86.441277,3238.0,5.903404978,95.40453816,4.595461838,88.66605547,3.862021545,4.629841852,4.217281687,8.60812218,43.6538239,31.94492653,15.79312739,80.18821199,2.161828289
736,IN,Fayette,39.7662195,-86.441277,536.0,8.928867977,97.33415995,2.66584005,99.50402976,0.185988841,0.309981401,0.0,15.46134663,43.32917706,33.91521197,7.294264339,66.74968867,0.0
737,IN,Floyd,39.7662195,-86.441277,1920.0,7.776771944,93.74865273,6.251347273,93.3390817,3.858590213,0.926923906,2.608320759,7.204673302,32.84292514,36.67243617,23.27996538,79.4044665,1.979166667
738,IN,Fountain,39.7662195,-86.441277,363.0,8.464243845,93.81348107,6.186518929,97.50692521,0.0,0.0,2.493074792,7.884972171,53.61781076,33.30241187,5.194805195,77.39872068,3.581267218
739,IN,Franklin,39.7662195,-86.441277,666.0,8.331407442,90.91539528,9.084604716,98.40499307,0.0,1.595006935,0.0,7.350901526,47.43411928,22.81553398,22.39944522,84.73282443,0.0
740,IN,Fulton,39.7662195,-86.441277,541.0,10.07030335,92.37233355,7.627666451,95.79831933,0.646412411,1.228183581,2.32708468,7.310529846,44.33266264,34.94299128,13.41381623,66.70776819,9.242144177
741,IN,Gibson,39.7662195,-86.441277,696.0,8.721382962,93.08035714,6.919642857,92.27678571,3.169642857,0.267857143,4.285714286,8.844765343,42.55415162,35.28880866,13.31227437,73.88535032,1.867816092
742,IN,Grant,39.7662195,-86.441277,1266.0,8.528707679,94.36400089,5.635999109,88.50523502,7.841390065,1.603920695,2.428157719,7.49382993,44.26744447,30.69329145,17.54543415,64.26395939,4.107424961
743,IN,Greene,39.7662195,-86.441277,830.0,8.336989908,93.77990431,6.220095694,98.85167464,0.669856459,0.4784689,0.0,6.987951807,43.42168675,37.87951807,11.71084337,76.92307692,1.445783133
744,IN,Hamilton,39.7662195,-86.441277,6476.0,5.976280875,91.7695767,8.230423299,85.60211293,5.475051752,4.547076879,5.046755657,2.228331645,18.04369845,35.9354652,43.7925047,88.18082789,3.860407659
745,IN,Hancock,39.7662195,-86.441277,2724.0,9.672810899,92.32708934,7.672910663,89.53530259,2.971902017,1.368876081,6.123919308,2.830540037,36.55493482,36.44320298,24.17132216,83.76383764,0.587371513
746,IN,Harrison,39.7662195,-86.441277,917.0,9.302099533,92.1630094,7.836990596,95.15848137,2.54266806,1.602229188,0.696621386,9.614035088,39.22807018,34.1754386,16.98245614,67.87564767,5.779716467
747,IN,Hendricks,39.7662195,-86.441277,4496.0,7.76739509,93.49542153,6.504578465,91.0430481,6.641406168,0.926218293,1.557730765,4.674688532,35.28910659,35.04419125,24.99201363,86.08079648,2.112989324
748,IN,Henry,39.7662195,-86.441277,1100.0,8.991633871,95.79710145,4.202898551,96.95652174,1.304347826,0.347826087,1.391304348,6.963706108,46.68043671,33.54971968,12.8061375,65.12729426,1.090909091
749,IN,Howard,39.7662195,-86.441277,2285.0,9.233671304,92.969016,7.030983997,89.03643173,7.201225741,0.970377937,3.234593122,9.221803223,35.12170038,37.47000343,18.18649297,81.78239084,3.41356674
750,IN,Huntington,39.7662195,-86.441277,1009.0,8.493179507,95.0867052,4.913294798,95.33443435,0.743187448,1.981833196,2.725020644,5.494505495,33.22062553,44.59002536,16.69484362,77.97527048,0.792864222
751,IN,Jackson,39.7662195,-86.441277,630.0,6.208639153,96.94767442,3.052325581,96.22093023,0.0,0.678294574,3.439922481,8.341463415,39.70731707,36.24390244,15.70731707,67.45182013,1.904761905
752,IN,Jasper,39.7662195,-86.441277,847.0,8.511637004,97.70220588,2.297794118,97.51838235,0.229779412,2.251838235,1.746323529,7.077205882,46.73713235,30.56066176,15.625,83.03921569,3.659976387
753,IN,Jay,39.7662195,-86.441277,365.0,7.068954437,98.09090909,1.909090909,99.09090909,0.0,0.272727273,0.909090909,8.472998138,61.08007449,20.67039106,9.776536313,78.8336933,7.94520548
754,IN,Jefferson,39.7662195,-86.441277,732.0,8.417100168,94.09851301,5.901486989,91.58921933,2.788104089,2.602230483,3.020446097,4.938852305,47.27187206,33.0667921,14.72248354,71.27555988,0.546448087
755,IN,Jennings,39.7662195,-86.441277,892.0,9.263702658,94.81970543,5.180294566,98.17166074,0.558659218,1.269680041,0.0,9.598781107,50.83798883,26.51091925,13.05231082,76.36986301,3.251121076
756,IN,Johnson,39.7662195,-86.441277,4412.0,8.041145602,93.17099567,6.829004329,94.81601732,1.536796537,2.186147186,2.359307359,4.058876004,34.7234612,35.79393399,25.42372881,86.73088264,6.029011786
757,IN,Knox,39.7662195,-86.441277,908.0,8.073489011,89.66397278,10.33602722,93.5346661,1.74393875,2.296894938,2.424500213,6.654914059,43.58748347,36.66813574,13.08946673,80.3539823,6.387665198
758,IN,Kosciusko,39.7662195,-86.441277,1648.0,7.582859335,93.86273647,6.137263528,96.96436428,1.165860097,0.285965684,1.583809943,8.357412758,38.23071794,31.47366081,21.93820849,80.62622309,3.094660194
759,IN,LaGrange,39.7662195,-86.441277,353.0,5.353278408,90.63829787,9.361702128,96.87943262,0.354609929,0.283687943,2.482269504,13.88888889,41.16809117,33.26210826,11.68091168,66.85606061,0.0
760,IN,Lake,39.7662195,-86.441277,9234.0,7.069202752,92.71048012,7.289519884,62.2357072,24.50576292,11.83879093,8.01465537,7.895948435,40.67295887,33.958717,17.47237569,76.58621548,4.440112627
761,IN,LaPorte,39.7662195,-86.441277,2728.0,8.735121115,94.12778367,5.872216331,88.33510074,7.979851538,2.465535525,2.757158006,5.449150256,42.36579444,36.60642029,15.57863501,78.73015873,4.362170088
762,IN,Lawrence,39.7662195,-86.441277,1403.0,10.2813731,94.22550629,5.774493706,97.07170224,0.574712644,0.0,2.353585112,9.225195095,38.8238573,36.53846154,15.41248606,79.53514739,3.848895225
763,IN,Madison,39.7662195,-86.441277,3552.0,9.035358329,95.5898446,4.410155395,89.30838258,7.725979427,1.389800832,1.827533377,6.233451015,41.48278906,35.60238305,16.68137688,75.36600891,3.153153153
764,IN,Marion,39.7662195,-86.441277,21170.0,6.669757232,89.2496755,10.7503245,68.09236696,26.26135745,2.851400578,3.923292719,8.093768496,31.62044475,35.83537668,24.45041008,76.50056011,4.666981578
765,IN,Marshall,39.7662195,-86.441277,945.0,7.179117393,94.33507433,5.664925673,96.22338288,0.401767778,3.053435115,1.165126557,5.839710028,37.85743053,33.54812727,22.75473218,84.98201439,5.925925926
766,IN,Martin,39.7662195,-86.441277,338.0,12.70412756,89.97975709,10.02024292,98.3805668,0.0,0.20242915,1.619433198,2.631578947,47.46963563,38.86639676,11.03238866,71.76220807,4.733727811
767,IN,Miami,39.7662195,-86.441277,1178.0,11.10319524,91.88322105,8.116778954,94.73853064,2.662816811,1.31536734,2.021174206,8.269930533,47.17168376,35.22990407,9.328481641,71.43723469,2.631578947
768,IN,Monroe,39.7662195,-86.441277,2528.0,5.000730271,91.05954892,8.940451079,87.96040889,4.83530748,2.953107253,4.705500568,6.729497355,23.21428571,30.96891534,39.08730159,79.17319136,5.814873418
769,IN,Montgomery,39.7662195,-86.441277,809.0,7.743288023,93.75545852,6.244541485,93.36244541,1.52838428,1.179039301,3.930131004,6.755555556,47.06666667,33.86666667,12.31111111,80.9,7.540173053
770,IN,Morgan,39.7662195,-86.441277,2245.0,10.14961435,91.6865043,8.313495697,98.35195019,0.128181652,1.37337484,1.043764878,8.752327747,37.20670391,36.94599628,17.09497207,78.25026142,2.93986637
771,IN,Newton,39.7662195,-86.441277,302.0,9.215793304,88.54886476,11.45113524,97.33464956,0.0,2.369200395,0.296150049,14.38703141,43.66767984,30.4964539,11.44883485,73.12348668,16.88741722
772,IN,Noble,39.7662195,-86.441277,1147.0,8.213731848,93.78647443,6.213525575,97.04771713,0.5835908,0.411946447,1.956745623,9.520476024,45.67728386,33.14665733,11.65558278,78.08032675,1.220575414
773,IN,Ohio,39.7662195,-86.441277,142.0,9.083245522,93.9675174,6.032482599,99.07192575,0.928074246,0.0,0.0,10.44083527,40.13921114,40.60324826,8.816705336,76.34408602,0.0
774,IN,Orange,39.7662195,-86.441277,382.0,8.40481415,93.90822785,6.091772152,97.94303797,1.424050633,0.0,0.632911392,15.42721519,45.64873418,30.61708861,8.306962025,66.90017513,1.570680628
775,IN,Owen,39.7662195,-86.441277,532.0,8.630245447,89.62597036,10.37402964,95.90684545,1.482004234,1.482004234,2.611150318,10.67892504,41.58415842,35.43140028,12.30551627,76.10872675,11.46616541
776,IN,Parke,39.7662195,-86.441277,363.0,9.830024067,91.43075746,8.56924254,93.496557,1.071155318,1.224177506,4.208110176,6.893880713,49.18667699,34.70178156,9.217660728,61.00840336,4.683195592
777,IN,Perry,39.7662195,-86.441277,537.0,9.37479193,93.60795455,6.392045455,98.65056818,0.0,0.78125,1.065340909,9.400444116,43.07920059,29.31162102,18.20873427,70.19607843,0.744878957
778,IN,Pike,39.7662195,-86.441277,269.0,7.237875773,90.01447178,9.98552822,98.4081042,1.591895803,0.0,0.0,11.14327062,36.17945007,33.57452967,19.10274964,81.26888218,2.230483271
779,IN,Porter,39.7662195,-86.441277,3633.0,7.420262879,94.45872314,5.541276858,86.61457798,3.485144443,7.823583839,3.896370926,4.940979839,40.85448658,33.78251332,20.42202027,81.25698949,4.761904762
780,IN,Posey,39.7662195,-86.441277,591.0,9.420362903,92.02782236,7.972177635,95.66613162,1.123595506,1.658640985,1.926163724,7.849462366,39.7311828,39.08602151,13.33333333,75.38265306,0.338409476
781,IN,Pulaski,39.7662195,-86.441277,153.0,8.990503716,90.58553387,9.414466131,97.2445465,0.45924225,1.492537313,2.066590126,12.51435132,50.63145809,20.89552239,15.9586682,59.53307393,12.41830065
782,IN,Putnam,39.7662195,-86.441277,862.0,8.404785643,92.80347964,7.196520364,96.32265718,2.767892448,0.316330565,0.909450376,5.898653998,40.89469517,40.30087094,12.90577989,65.90214067,2.552204176
783,IN,Randolph,39.7662195,-86.441277,442.0,8.342022941,96.5625,3.4375,96.75,0.8125,0.625,2.4375,8.9375,44.6875,35.75,10.625,67.17325228,1.13122172
784,IN,Ripley,39.7662195,-86.441277,699.0,9.918119998,95.00932836,4.990671642,97.01492537,0.746268657,0.559701493,1.679104478,12.28316925,51.42991092,26.91045476,9.376465073,78.27547592,5.722460658
785,IN,Rush,39.7662195,-86.441277,338.0,7.690515032,94.14141414,5.858585859,100.0,0.0,0.0,0.0,9.292929293,48.68686869,32.62626263,9.393939394,71.45877378,3.846153846
786,IN,St. Joseph,39.7662195,-86.441277,4401.0,6.298941195,92.68593449,7.314065511,84.54720617,10.87475915,2.242774567,3.260115607,8.484425848,36.711607,34.17790175,20.6260654,76.18140904,3.521926835
787,IN,Scott,39.7662195,-86.441277,712.0,8.451010211,89.84575835,10.15424165,97.55784062,0.0,1.863753213,0.57840617,13.26241135,36.24113475,35.17730496,15.31914894,78.07017544,16.29213483
788,IN,Shelby,39.7662195,-86.441277,1032.0,8.563761521,94.78882834,5.211171662,94.75476839,3.474114441,1.158038147,0.613079019,9.361120601,48.27468398,29.21079604,13.15339939,72.16783217,0.872093023
789,IN,Spencer,39.7662195,-86.441277,606.0,10.41810751,91.0078455,8.992154496,97.10319855,1.810500905,0.301750151,0.844900423,6.674757282,42.1723301,38.22815534,12.92475728,86.69527897,0.330033003
790,IN,Starke,39.7662195,-86.441277,495.0,8.534777651,91.98396794,8.016032064,98.66399466,0.0,1.336005344,0.267201069,11.22244489,49.63259853,29.59251837,9.55243821,66.80161943,2.626262626
791,IN,Steuben,39.7662195,-86.441277,864.0,8.085013146,93.76693767,6.233062331,95.30261969,0.0,2.619692864,2.800361337,6.429548564,41.03967168,34.29092567,18.23985408,89.90634755,2.893518519
792,IN,Sullivan,39.7662195,-86.441277,459.0,7.830420945,95.70552147,4.294478528,89.87730061,4.524539877,0.383435583,5.598159509,3.938223938,47.1042471,34.44015444,14.51737452,66.81222707,4.139433551
793,IN,Switzerland,39.7662195,-86.441277,359.0,12.5015627,87.7,12.3,90.3,0.0,4.1,5.6,12.28600201,40.18126888,28.70090634,18.83182276,68.9059501,2.228412256
794,IN,Tippecanoe,39.7662195,-86.441277,3510.0,4.925605912,93.09285237,6.907147629,92.97261189,3.006012024,2.257849031,2.431529726,5.941128815,34.94463948,34.80961383,24.30461788,84.7007722,2.735042735
795,IN,Tipton,39.7662195,-86.441277,472.0,9.513089878,94.74145486,5.258545136,97.80893953,0.0,0.78878177,1.402278703,3.856266433,44.4347064,28.04557406,23.66345311,84.28571429,8.050847458
796,IN,Union,39.7662195,-86.441277,181.0,9.209585122,96.50485437,3.495145631,98.25242718,0.582524272,1.165048544,0.0,21.16504854,37.47572816,23.88349515,17.47572816,86.60287081,0.0
797,IN,Vanderburgh,39.7662195,-86.441277,3921.0,7.995603405,92.76524498,7.234755023,88.60592175,9.984138174,0.652097286,1.110327811,7.587979789,36.50385604,35.58195195,20.32621222,73.53713428,5.483295078
798,IN,Vermillion,39.7662195,-86.441277,406.0,10.30433344,94.78330658,5.216693419,96.22792937,3.130016051,0.0,0.642054575,6.982343499,50.32102729,34.10914928,8.587479936,68.58108108,1.231527094
799,IN,Vigo,39.7662195,-86.441277,2717.0,8.174316658,92.78749642,7.212503585,88.28505879,7.140808718,2.122168053,3.842844852,4.483260553,35.47307132,41.42649199,18.61717613,68.52459016,3.754140596
800,IN,Wabash,39.7662195,-86.441277,665.0,7.388488919,95.04627109,4.953728906,95.26401742,0.925421884,0.598802395,3.211758302,8.664459161,54.08388521,26.04856512,11.20309051,83.64779874,6.466165414
801,IN,Warren,39.7662195,-86.441277,184.0,9.682440847,90.99678457,9.003215434,98.07073955,0.0,0.160771704,1.768488746,10.77170418,44.21221865,29.58199357,15.4340836,77.6371308,0.543478261
802,IN,Warrick,39.7662195,-86.441277,1542.0,8.202819521,93.55836125,6.441638753,94.40865756,2.009791291,0.180365885,3.401185262,6.754658385,32.97101449,39.9068323,20.36749482,83.21640583,1.68612192
803,IN,Washington,39.7662195,-86.441277,710.0,8.567036243,94.61663948,5.383360522,96.13920609,0.0,0.924415443,2.936378467,10.05981512,43.93692224,37.68352365,8.319738989,71.57258065,2.676056338
804,IN,Wayne,39.7662195,-86.441277,1780.0,9.012584705,94.75832438,5.241675618,88.78625134,7.991407089,0.837808808,2.491944146,7.802651598,39.27407085,33.94914149,18.97413606,71.83212268,2.808988764
805,IN,Wells,39.7662195,-86.441277,745.0,8.493437322,96.86450168,3.13549832,98.15229563,0.615901456,0.615901456,1.231802912,11.85747664,38.6682243,36.68224299,12.79205607,86.22685185,2.281879195
806,IN,White,39.7662195,-86.441277,673.0,10.04279291,93.68932039,6.310679612,95.14563107,0.647249191,2.319309601,3.182308522,7.797164667,48.41875682,31.02508179,12.75899673,82.67813268,6.537890045
807,IN,Whitley,39.7662195,-86.441277,809.0,8.107586633,91.24226559,8.757734412,98.52451214,0.618752975,0.856734888,0.0,7.370517928,42.08167331,36.50398406,14.0438247,79.46954813,0.0
808,IA,Iowa,41.9383166,-93.389798,66995.0,7.70703384,92.98436482,7.015635183,94.64052006,1.947530848,1.739636238,2.085947725,6.396533871,35.902229,35.59812524,22.10311189,80.32877304,3.288305097
809,IA,Adair,41.9383166,-93.389798,111.0,8.839381962,94.10569106,5.894308943,99.79674797,0.0,0.0,0.203252033,4.674796748,40.6504065,38.00813008,16.66666667,76.55172414,3.603603604
810,IA,Adams,41.9383166,-93.389798,44.0,9.369617637,98.89705882,1.102941177,100.0,0.0,0.0,0.0,1.838235294,33.08823529,48.89705882,16.17647059,63.76811594,2.272727273
811,IA,Allamakee,41.9383166,-93.389798,297.0,8.456540164,92.5389755,7.461024499,99.77728285,0.0,0.0,0.222717149,6.704545455,44.20454545,33.86363636,15.22727273,87.61061947,5.050505051
812,IA,Appanoose,41.9383166,-93.389798,179.0,9.126453339,92.22096956,7.77903044,93.91206313,3.043968433,1.916572717,1.127395716,12.99435028,33.44632768,39.66101695,13.89830508,55.76323988,16.75977654
813,IA,Audubon,41.9383166,-93.389798,122.0,8.985966501,92.44332494,7.556675063,98.99244332,1.007556675,1.007556675,0.0,14.8989899,32.32323232,40.15151515,12.62626263,80.79470199,0.0
814,IA,Benton,41.9383166,-93.389798,621.0,8.624387255,90.8821788,9.117821196,96.86204855,0.473653049,2.664298401,0.0,6.524317912,43.41637011,31.02016607,19.03914591,80.44041451,3.703703704
815,IA,Black Hawk,41.9383166,-93.389798,2582.0,7.322391718,91.7775728,8.222427197,90.32810647,6.641191198,1.4626433,2.042429833,4.672142184,38.37350209,36.838562,20.11579373,78.0060423,3.485670023
816,IA,Boone,41.9383166,-93.389798,745.0,8.015564202,93.99271845,6.007281553,98.30097087,0.0,1.699029126,0.910194175,3.782794387,33.12995729,39.78035387,23.30689445,93.00873908,0.0
817,IA,Bremer,41.9383166,-93.389798,495.0,8.27550492,94.86858573,5.131414268,95.24405507,0.563204005,2.190237797,2.002503129,4.448621554,43.92230576,26.19047619,25.43859649,89.51175407,1.01010101
818,IA,Buchanan,41.9383166,-93.389798,409.0,8.649557179,94.31988042,5.680119582,99.47683109,0.0,0.373692078,0.149476831,8.48985725,45.90533434,29.67693464,15.92787378,78.05343511,4.88997555
819,IA,Buena Vista,41.9383166,-93.389798,237.0,5.442680301,97.03337454,2.966625464,97.40420272,0.0,1.236093943,1.359703338,5.735660848,41.52119701,35.41147132,17.33167082,90.11406844,2.109704641
820,IA,Butler,41.9383166,-93.389798,256.0,8.881754949,95.3815261,4.618473896,98.09236948,0.0,1.506024096,1.305220884,6.875631952,52.47724975,30.94034378,9.70677452,83.93442623,3.125
821,IA,Calhoun,41.9383166,-93.389798,156.0,9.337860781,96.78321678,3.216783217,96.92307692,0.0,0.839160839,3.076923077,8.547008547,49.57264957,31.76638177,10.11396011,64.73029046,1.923076923
822,IA,Carroll,41.9383166,-93.389798,415.0,7.8532662,93.755204,6.244796003,96.33638634,0.166527893,2.248126561,2.914238135,10.84236864,47.28940784,29.94161802,11.9266055,86.45833333,0.481927711
823,IA,Cass,41.9383166,-93.389798,261.0,7.835051546,94.61152882,5.388471178,99.62406015,0.250626566,0.0,0.125313283,8.270676692,37.84461153,34.46115288,19.4235589,86.42384106,4.214559387
824,IA,Cedar,41.9383166,-93.389798,574.0,10.07604563,93.0118798,6.988120196,98.60237596,0.0,0.069881202,1.397624039,7.758007117,44.6975089,34.94661922,12.59786477,81.41843972,8.362369338
825,IA,Cerro Gordo,41.9383166,-93.389798,824.0,8.272048009,96.15931721,3.840682788,95.44807966,0.177809388,3.129445235,1.67140825,8.850820842,32.04853676,38.0442541,21.05638829,79.45998071,13.95631068
826,IA,Cherokee,41.9383166,-93.389798,281.0,9.591194969,98.24355972,1.756440281,100.0,0.0,0.0,0.0,3.981264637,43.91100703,36.65105386,15.45667447,94.93243243,13.16725979
827,IA,Chickasaw,41.9383166,-93.389798,262.0,8.949751995,96.02409639,3.975903615,100.0,0.0,0.0,0.0,7.831325301,52.65060241,32.04819277,7.469879518,77.74480712,0.0
828,IA,Clarke,41.9383166,-93.389798,169.0,8.691322902,94.599018,5.400981997,98.36333879,0.981996727,0.0,0.654664485,7.321131448,40.93178037,30.2828619,21.46422629,74.12280702,1.775147929
